GEO ID,County,State Abbreviation,State,Year,County PrEP-to-Need Ratio,Male PrEP-to-Need Ratio,Female PrEP-to-Need Ratio,Age LE 24 PrEP-to-Need Ratio,Age 25-34 PrEP-to-Need Ratio,Age 35-44 PrEP-to-Need Ratio,Age 45-54 PrEP-to-Need Ratio,Age 55+ PrEP-to-Need Ratio
47175,Van Buren County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47177,Warren County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47179,Washington County,TN,Tennessee,2018,2.92,-1,-1,-1,2.33,-1,-1,-1
47181,Wayne County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47183,Weakley County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47185,White County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47187,Williamson County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
47189,Wilson County,TN,Tennessee,2018,-1,-1,-1,-1,-1,-1,-1,-1
48001,Anderson County,TX,Texas,2018,0.62,-1,-1,-1,-1,-1,-1,-1
48003,Andrews County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48005,Angelina County,TX,Texas,2018,1.42,-1,-1,-1,-1,-1,-1,-1
48007,Aransas County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48009,Archer County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48011,Armstrong County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48013,Atascosa County,TX,Texas,2018,1.71,-1,-1,-1,-1,-1,-1,-1
48015,Austin County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48017,Bailey County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48019,Bandera County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48021,Bastrop County,TX,Texas,2018,3.38,3.15,-1,-1,2.67,-1,-1,-1
48023,Baylor County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48025,Bee County,TX,Texas,2018,1.18,-1,-1,-1,-1,-1,-1,-1
48027,Bell County,TX,Texas,2018,1.44,1.65,0.56,-1,1.42,2,1.6,-1
48029,Bexar County,TX,Texas,2018,2.49,2.7,1.14,1.77,2.47,3.21,3.5,1.59
48031,Blanco County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48033,Borden County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48035,Bosque County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48037,Bowie County,TX,Texas,2018,1.25,-1,-1,-1,0.71,-1,-1,-1
48039,Brazoria County,TX,Texas,2018,3.05,3.88,0.92,-1,2.67,5.33,2.56,-1
48041,Brazos County,TX,Texas,2018,2.72,-1,-1,0.83,7.8,-1,-1,-1
48043,Brewster County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48045,Briscoe County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48047,Brooks County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48049,Brown County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48051,Burleson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48053,Burnet County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48055,Caldwell County,TX,Texas,2018,2,-1,-1,-1,-1,-1,-1,-1
48057,Calhoun County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48059,Callahan County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48061,Cameron County,TX,Texas,2018,1.95,2.22,0.56,-1,2,1.92,1.83,-1
48063,Camp County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48065,Carson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48067,Cass County,TX,Texas,2018,1.4,-1,-1,-1,-1,-1,-1,-1
48069,Castro County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48071,Chambers County,TX,Texas,2018,0.93,-1,-1,-1,1,-1,-1,-1
48073,Cherokee County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48075,Childress County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48077,Clay County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48079,Cochran County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48081,Coke County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48083,Coleman County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48085,Collin County,TX,Texas,2018,5.71,6.62,1.38,3.84,7.12,6.5,6,5.14
48087,Collingsworth County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48089,Colorado County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48091,Comal County,TX,Texas,2018,4.78,-1,-1,-1,-1,-1,-1,-1
48093,Comanche County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48095,Concho County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48097,Cooke County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48099,Coryell County,TX,Texas,2018,2,-1,-1,-1,-1,-1,-1,-1
48101,Cottle County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48103,Crane County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48105,Crockett County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48107,Crosby County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48109,Culberson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48111,Dallam County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48113,Dallas County,TX,Texas,2018,2.73,3.21,0.48,1.08,2.46,3.67,5.18,3.98
48115,Dawson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48117,Deaf Smith County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48119,Delta County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48121,Denton County,TX,Texas,2018,6.2,6.73,2,-1,6.23,5.62,11,-1
48123,DeWitt County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48125,Dickens County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48127,Dimmit County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48129,Donley County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48131,Duval County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48133,Eastland County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48135,Ector County,TX,Texas,2018,2.5,-1,-1,1.4,2.57,-1,-1,-1
48137,Edwards County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48139,Ellis County,TX,Texas,2018,2.88,-1,-1,-1,2.86,-1,-1,-1
48141,El Paso County,TX,Texas,2018,2.21,2.39,1,1.66,2.56,4.24,1.63,0.4
48143,Erath County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48145,Falls County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48147,Fannin County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48149,Fayette County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48151,Fisher County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48153,Floyd County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48155,Foard County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48157,Fort Bend County,TX,Texas,2018,3.78,4.67,1.32,3.69,5.04,3.47,4.71,1.6
48159,Franklin County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48161,Freestone County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48163,Frio County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48165,Gaines County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48167,Galveston County,TX,Texas,2018,2.53,3.11,0.83,1.27,3.58,3,3.14,2.2
48169,Garza County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48171,Gillespie County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48173,Glasscock County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48175,Goliad County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48177,Gonzales County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48179,Gray County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48181,Grayson County,TX,Texas,2018,8.71,-1,-1,-1,-1,-1,-1,-1
48183,Gregg County,TX,Texas,2018,1.2,-1,-1,-1,1.5,1.8,-1,-1
48185,Grimes County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48187,Guadalupe County,TX,Texas,2018,6.88,-1,-1,-1,-1,-1,-1,-1
48189,Hale County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48191,Hall County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48193,Hamilton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48195,Hansford County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48197,Hardeman County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48199,Hardin County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48201,Harris County,TX,Texas,2018,2.46,2.8,1,1.47,2.52,2.94,3.36,2.72
48203,Harrison County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48205,Hartley County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48207,Haskell County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48209,Hays County,TX,Texas,2018,7.47,-1,-1,2.38,-1,-1,-1,-1
48211,Hemphill County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48213,Henderson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48215,Hidalgo County,TX,Texas,2018,2.38,2.54,1,-1,2.65,2.2,1.83,-1
48217,Hill County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48219,Hockley County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48221,Hood County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48223,Hopkins County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48225,Houston County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48227,Howard County,TX,Texas,2018,1.22,-1,-1,-1,-1,-1,-1,-1
48229,Hudspeth County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48231,Hunt County,TX,Texas,2018,2.89,-1,-1,-1,-1,-1,-1,-1
48233,Hutchinson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48235,Irion County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48237,Jack County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48239,Jackson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48241,Jasper County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48243,Jeff Davis County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48245,Jefferson County,TX,Texas,2018,1.55,2.25,0.58,2.17,1.73,2.36,0.75,-1
48247,Jim Hogg County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48249,Jim Wells County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48251,Johnson County,TX,Texas,2018,8.75,-1,-1,-1,-1,-1,-1,-1
48253,Jones County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48255,Karnes County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48257,Kaufman County,TX,Texas,2018,3.75,-1,-1,-1,-1,-1,-1,-1
48259,Kendall County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48261,Kenedy County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48263,Kent County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48265,Kerr County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48267,Kimble County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48269,King County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48271,Kinney County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48273,Kleberg County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48275,Knox County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48277,Lamar County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48279,Lamb County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48281,Lampasas County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48283,La Salle County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48285,Lavaca County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48287,Lee County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48289,Leon County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48291,Liberty County,TX,Texas,2018,4.57,-1,-1,-1,-1,-1,-1,-1
48293,Limestone County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48295,Lipscomb County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48297,Live Oak County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48299,Llano County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48301,Loving County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48303,Lubbock County,TX,Texas,2018,3.71,-1,-1,-1,3.11,5.6,-1,-1
48305,Lynn County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48307,McCulloch County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48309,McLennan County,TX,Texas,2018,1.57,1.82,-1,-1,1.69,2.17,1.2,-1
48311,McMullen County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48313,Madison County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48315,Marion County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48317,Martin County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48319,Mason County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48321,Matagorda County,TX,Texas,2018,2.67,-1,-1,-1,-1,-1,-1,-1
48323,Maverick County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48325,Medina County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48327,Menard County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48329,Midland County,TX,Texas,2018,2.05,-1,-1,1.4,2.57,2.8,-1,-1
48331,Milam County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48333,Mills County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48335,Mitchell County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48337,Montague County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48339,Montgomery County,TX,Texas,2018,5.46,6.07,2.67,5.43,4.75,-1,3.83,-1
48341,Moore County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48343,Morris County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48345,Motley County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48347,Nacogdoches County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48349,Navarro County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48351,Newton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48353,Nolan County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48355,Nueces County,TX,Texas,2018,5.52,-1,-1,5.17,-1,-1,-1,-1
48357,Ochiltree County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48359,Oldham County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48361,Orange County,TX,Texas,2018,2.18,-1,-1,-1,-1,-1,-1,-1
48363,Palo Pinto County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48365,Panola County,TX,Texas,2018,0.86,-1,-1,-1,-1,-1,-1,-1
48367,Parker County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48369,Parmer County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48371,Pecos County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48373,Polk County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48375,Potter County,TX,Texas,2018,2.05,2.79,0.75,-1,2.67,2,-1,-1
48377,Presidio County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48379,Rains County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48381,Randall County,TX,Texas,2018,7.6,-1,-1,-1,-1,-1,-1,-1
48383,Reagan County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48385,Real County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48387,Red River County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48389,Reeves County,TX,Texas,2018,0.71,-1,-1,-1,-1,-1,-1,-1
48391,Refugio County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48393,Roberts County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48395,Robertson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48397,Rockwall County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48399,Runnels County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48401,Rusk County,TX,Texas,2018,1.3,-1,-1,-1,-1,-1,-1,-1
48403,Sabine County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48405,San Augustine County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48407,San Jacinto County,TX,Texas,2018,1.57,-1,-1,-1,-1,-1,-1,-1
48409,San Patricio County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48411,San Saba County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48413,Schleicher County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48415,Scurry County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48417,Shackelford County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48419,Shelby County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48421,Sherman County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48423,Smith County,TX,Texas,2018,2.71,-1,-1,-1,4.33,2.8,-1,-1
48425,Somervell County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48427,Starr County,TX,Texas,2018,3.6,-1,-1,-1,-1,-1,-1,-1
48429,Stephens County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48431,Sterling County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48433,Stonewall County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48435,Sutton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48437,Swisher County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48439,Tarrant County,TX,Texas,2018,3.33,3.84,1.1,2.41,3.71,4.23,3.18,3.41
48441,Taylor County,TX,Texas,2018,4.71,-1,-1,-1,-1,-1,-1,-1
48443,Terrell County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48445,Terry County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48447,Throckmorton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48449,Titus County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48451,Tom Green County,TX,Texas,2018,3.13,-1,-1,-1,-1,-1,-1,-1
48453,Travis County,TX,Texas,2018,8.37,9.3,2.3,4.75,8.46,11.62,11.33,8.2
48455,Trinity County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48457,Tyler County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48459,Upshur County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48461,Upton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48463,Uvalde County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48465,Val Verde County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48467,Van Zandt County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48469,Victoria County,TX,Texas,2018,2.43,-1,-1,-1,-1,-1,-1,-1
48471,Walker County,TX,Texas,2018,4,-1,-1,-1,-1,-1,-1,-1
48473,Waller County,TX,Texas,2018,3.17,-1,-1,-1,-1,-1,-1,-1
48475,Ward County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48477,Washington County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48479,Webb County,TX,Texas,2018,2.1,-1,-1,-1,2.9,2.29,-1,-1
48481,Wharton County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48483,Wheeler County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48485,Wichita County,TX,Texas,2018,2.45,-1,-1,-1,-1,-1,-1,-1
48487,Wilbarger County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48489,Willacy County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48491,Williamson County,TX,Texas,2018,11.83,-1,-1,11.2,8.19,-1,-1,-1
48493,Wilson County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48495,Winkler County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48497,Wise County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48499,Wood County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48501,Yoakum County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48503,Young County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48505,Zapata County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
48507,Zavala County,TX,Texas,2018,-1,-1,-1,-1,-1,-1,-1,-1
49001,Beaver County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49003,Box Elder County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49005,Cache County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49007,Carbon County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49009,Daggett County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49011,Davis County,UT,Utah,2018,14.88,14.5,-1,-1,-1,-1,-1,-1
49013,Duchesne County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49015,Emery County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49017,Garfield County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49019,Grand County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49021,Iron County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49023,Juab County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49025,Kane County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49027,Millard County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49029,Morgan County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49031,Piute County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49033,Rich County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49035,Salt Lake County,UT,Utah,2018,10.45,10.74,6.2,6.44,12.17,16.29,12.2,4.23
49037,San Juan County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49039,Sanpete County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49041,Sevier County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49043,Summit County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49045,Tooele County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49047,Uintah County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49049,Utah County,UT,Utah,2018,20.89,20.44,-1,-1,-1,-1,-1,-1
49051,Wasatch County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49053,Washington County,UT,Utah,2018,6.17,-1,-1,-1,-1,-1,-1,-1
49055,Wayne County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
49057,Weber County,UT,Utah,2018,-1,-1,-1,-1,-1,-1,-1,-1
50001,Addison County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50003,Bennington County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50005,Caledonia County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50007,Chittenden County,VT,Vermont,2018,5.67,-1,-1,-1,-1,-1,-1,-1
50009,Essex County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50011,Franklin County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50013,Grand Isle County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50015,Lamoille County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50017,Orange County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50019,Orleans County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50021,Rutland County,VT,Vermont,2018,-1,-1,-1,-1,-1,-1,-1,-1
50023,Washington County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50025,Windham County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
50027,Windsor County,VT,Vermont,2018,-1,-2,-2,-2,-2,-2,-2,-2
51001,Accomack County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51003,Albemarle County,VA,Virginia,2018,2.58,-1,-1,-1,1.43,-1,-1,-1
51005,Alleghany County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51007,Amelia County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51009,Amherst County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51011,Appomattox County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51013,Arlington County,VA,Virginia,2018,13.16,16.04,0.83,-1,16.4,12,12.67,-1
51015,Augusta County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51017,Bath County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51019,Bedford County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
51021,Bland County,VA,Virginia,2018,-1,-1,-1,-1,-1,-1,-1,-1
